time year t_step prop_hiv_status_known_3MM18 prop_hiv_status_known_3MM19 prop_hiv_status_known_3MM20 prop_hiv_status_known_3MM21 prop_hiv_status_known_3MM22 prop_hiv_status_known_3MM23 prop_hiv_status_known_3MM24 prop_hiv_status_known_3MM25 prop_hiv_status_known_3MM26 prop_hiv_status_known_3MM27 prop_hiv_status_known_3MM28 prop_hiv_status_known_3MM29 prop_hiv_status_known_3MM30 prop_hiv_status_known_3MM31 prop_hiv_status_known_3MM32 prop_hiv_status_known_3MM33 prop_hiv_status_known_3MM34 prop_hiv_status_known_3MM35 prop_hiv_status_known_3MM36 prop_hiv_status_known_3MM37 prop_hiv_status_known_3MM38 prop_hiv_status_known_3MM39 prop_hiv_status_known_3MM40 prop_hiv_status_known_3MM41 prop_hiv_status_known_3MM42 prop_hiv_status_known_3MM43 prop_hiv_status_known_3MM44 prop_hiv_status_known_3MM45 prop_hiv_status_known_3MM46 prop_hiv_status_known_3MM47 prop_hiv_status_known_3MM48 prop_hiv_status_known_3MM49 prop_hiv_status_known_3MM50 prop_hiv_status_known_3MM51 prop_hiv_status_known_3MM52 prop_hiv_status_known_3MM53 prop_hiv_status_known_3MM54 prop_hiv_status_known_3MM55 prop_hiv_status_known_3MM56 prop_hiv_status_known_3MM57 prop_hiv_status_known_3MM58 prop_hiv_status_known_3MM59 prop_hiv_status_known_3MM60 prop_hiv_status_known_3MM61 prop_hiv_status_known_3MM62 prop_hiv_status_known_3MM63 prop_hiv_status_known_3MM64 prop_hiv_status_known_3MM65 prop_hiv_status_known_3MM66 prop_hiv_status_known_3MM67 prop_hiv_status_known_3MM68 prop_hiv_status_known_3MM69 prop_hiv_status_known_3MM70 prop_hiv_status_known_3MM71 prop_hiv_status_known_3MM72 prop_hiv_status_known_3MM73 prop_hiv_status_known_3MM74 prop_hiv_status_known_3MM75 prop_hiv_status_known_3MM76 prop_hiv_status_known_3MM77 prop_hiv_status_known_3MM78 prop_hiv_status_known_3MM79 prop_hiv_status_known_3MM80 prop_hiv_status_known_3MF18 prop_hiv_status_known_3MF19 prop_hiv_status_known_3MF20 prop_hiv_status_known_3MF21 prop_hiv_status_known_3MF22 prop_hiv_status_known_3MF23 prop_hiv_status_known_3MF24 prop_hiv_status_known_3MF25 prop_hiv_status_known_3MF26 prop_hiv_status_known_3MF27 prop_hiv_status_known_3MF28 prop_hiv_status_known_3MF29 prop_hiv_status_known_3MF30 prop_hiv_status_known_3MF31 prop_hiv_status_known_3MF32 prop_hiv_status_known_3MF33 prop_hiv_status_known_3MF34 prop_hiv_status_known_3MF35 prop_hiv_status_known_3MF36 prop_hiv_status_known_3MF37 prop_hiv_status_known_3MF38 prop_hiv_status_known_3MF39 prop_hiv_status_known_3MF40 prop_hiv_status_known_3MF41 prop_hiv_status_known_3MF42 prop_hiv_status_known_3MF43 prop_hiv_status_known_3MF44 prop_hiv_status_known_3MF45 prop_hiv_status_known_3MF46 prop_hiv_status_known_3MF47 prop_hiv_status_known_3MF48 prop_hiv_status_known_3MF49 prop_hiv_status_known_3MF50 prop_hiv_status_known_3MF51 prop_hiv_status_known_3MF52 prop_hiv_status_known_3MF53 prop_hiv_status_known_3MF54 prop_hiv_status_known_3MF55 prop_hiv_status_known_3MF56 prop_hiv_status_known_3MF57 prop_hiv_status_known_3MF58 prop_hiv_status_known_3MF59 prop_hiv_status_known_3MF60 prop_hiv_status_known_3MF61 prop_hiv_status_known_3MF62 prop_hiv_status_known_3MF63 prop_hiv_status_known_3MF64 prop_hiv_status_known_3MF65 prop_hiv_status_known_3MF66 prop_hiv_status_known_3MF67 prop_hiv_status_known_3MF68 prop_hiv_status_known_3MF69 prop_hiv_status_known_3MF70 prop_hiv_status_known_3MF71 prop_hiv_status_known_3MF72 prop_hiv_status_known_3MF73 prop_hiv_status_known_3MF74 prop_hiv_status_known_3MF75 prop_hiv_status_known_3MF76 prop_hiv_status_known_3MF77 prop_hiv_status_known_3MF78 prop_hiv_status_known_3MF79 prop_hiv_status_known_3MF80
2013.9375 2013 45 0 0.00153819815198954 0.00427450151195938 0 0 0.0034117128561429 0 0 0 0 0.00195631947505019 0.00271621216370605 0.00151690002373123 0.00284145537586541 0 0 0 0 0 0 0 0.00359848545775656 0.00227185487425184 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0100610715859724 0 0.00939033348024093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129734870450697 0.000748659844666133 0.0025025000391505 0.00334989246463861 0.00292143708274162 0.00242853452075196 0.00151456991616789 0.00346567667987802 0 0.00228237272089189 0.00469516674012046 0 0.002554365324936 0.0018326859022775 0 0.0019719700308506 0.0033310304575179 0 0 0 0 0 0.00452286704323531 0 0 0 0 0 0.00436276555497919 0 0 0 0 0 0 0 0.0124808229800671 0 0.00939033348024093 0 0 0 0.0149391669003833 0 0 0 0 0 0 0 0.0229298840796581 0.0229298840796581 0 0 0 0 0 0 0 0.0821654179521081 0 0 0 0.0164330835904216
2013.95833333333 2013 46 0 0.00307639630397909 0 0.00339994832905275 0.00304786712650787 0.0034117128561429 0.00359848545775656 0 0.00863006578052777 0.00411684766357118 0 0 0.00303380004746245 0.00284145537586541 0 0.0068234257122858 0.0030716044094246 0 0.00328661671808433 0.00315011187036836 0.00316020838277339 0.00359848545775656 0.00227185487425184 0.0193330395181431 0.00270875004237719 0 0.00689500010786921 0 0 0 0.00694355644665702 0.00995944460025553 0 0 0 0 0 0 0.0281710004407228 0 0 0.020541354488027 0.00948062514832017 0 0.0176068752754517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129734870450697 0.0022459795339984 0.00125125001957525 0.00223326164309241 0.00292143708274162 0.00364280178112795 0.00757284958083946 0.00173283833993901 0.00567745690264087 0 0.00939033348024093 0.00202046109718299 0.002554365324936 0.00549805770683251 0 0.00591591009255178 0 0.00696809198180422 0.00267930710713396 0 0.0142380507642642 0.00982709317699632 0.00452286704323531 0.00284145537586541 0.00593966876762227 0 0.0246496253856324 0 0 0 0 0 0.01792700028046 0.0112899047567782 0.00957267005267279 0 0.0124808229800671 0 0 0 0 0.0140855002203614 0.0149391669003833 0 0 0.0151690002373123 0 0.0419568091670339 0 0 0 0.0229298840796581 0 0 0 0 0 0 0 0 0 0 0 0
2013.97916666667 2013 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2014 2014 0 0.0010050815651634 0 0.00142483383731979 0.00169997416452637 0.00152393356325394 0.0034117128561429 0.00359848545775656 0 0.00431503289026388 0.00205842383178559 0 0.00271621216370605 0 0.00568291075173082 0.00192199808075107 0.0068234257122858 0.00614320881884921 0 0.00328661671808433 0.00315011187036836 0.00316020838277339 0.00359848545775656 0 0 0.00541750008475438 0.00550829617556032 0.00689500010786921 0 0 0 0 0.0199188892005111 0 0 0.00857378274282867 0.0133241218300716 0 0 0 0 0 0 0 0 0.0176068752754517 0 0.0224087503505749 0 0 0 0 0 0 0 0 0 0 0.0379225005932807 0 0 0 0 0.0129734870450697 0.00149731968933227 0.0075075001174515 0.00669978492927722 0.00438215562411243 0.00364280178112795 0.00151456991616789 0 0.00378497126842725 0 0.00234758337006023 0.00606138329154896 0.00510873064987201 0.00366537180455501 0.00945033561110509 0.00394394006170119 0 0.00348404599090211 0 0.00808184438873195 0.00711902538213211 0 0.00452286704323531 0.00284145537586541 0.00593966876762227 0 0 0.00670738105731495 0 0.00842722235406237 0 0.00724988981930366 0.00896350014022998 0.00376330158559274 0.00957267005267279 0 0 0 0 0.00880343763772587 0 0 0 0 0 0 0.0266482436601432 0 0 0 0 0 0 0.0214344568570717 0 0 0 0 0 0 0 0 0 0
2014.02083333333 2014 1 0.00703557095614381 0.00461459445596863 0.00142483383731979 0.00169997416452637 0.00152393356325394 0.00511756928421435 0 0.00666206091503579 0.00215751644513194 0.00411684766357118 0.00391263895010039 0.00543242432741211 0.00303380004746245 0 0.00384399616150213 0.0068234257122858 0.0030716044094246 0.00584576096101955 0.00328661671808433 0.00315011187036836 0.00632041676554678 0.00719697091551312 0 0.00966651975907154 0 0.00550829617556032 0.00689500010786921 0.00363832109013025 0.0137900002157384 0 0.00694355644665702 0.00995944460025553 0.00773321580725723 0 0 0 0.0100610715859724 0.00801613833679104 0.00939033348024093 0 0 0.020541354488027 0.0189612502966403 0 0 0 0 0 0.020978404583517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0089839181359936 0.00875875013702675 0.00893304657236963 0.0189893410378205 0.00849987082263187 0.0121165593293431 0.00346567667987802 0.00946242817106811 0.0136942363253514 0.00939033348024093 0.00606138329154896 0.00766309597480801 0.0018326859022775 0.00630022374073673 0.00591591009255178 0.0299792741176611 0 0.0107172284285358 0.00404092219436597 0.00711902538213211 0.0131027909026618 0.0135686011297059 0.00284145537586541 0.0356380126057336 0.0129168342632135 0.0123248126928162 0.0134147621146299 0.00436276555497919 0.00842722235406237 0.0199188892005111 0.00724988981930366 0.01792700028046 0.00376330158559274 0.00957267005267279 0.00675332202346094 0.0124808229800671 0.0121726545114234 0.00939033348024093 0.0264103129131776 0.0169997416452638 0 0.0298783338007666 0.0107172284285358 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0469516674012046 0 0 0 0 0 0
2014.04166666667 2014 2 0.010050815651634 0.0215347741278536 0.00997383686123856 0.0118998191516846 0.00609573425301575 0.00852928214035724 0.00359848545775656 0.00999309137255369 0.00215751644513194 0.00205842383178559 0.00391263895010039 0.00271621216370605 0.00606760009492491 0.00284145537586541 0.00192199808075107 0.0034117128561429 0.00614320881884921 0.00584576096101955 0.00657323343616865 0.00630022374073673 0.00316020838277339 0.0107954563732697 0.00681556462275551 0.00483325987953577 0 0 0.00689500010786921 0 0.00689500010786921 0 0 0.0199188892005111 0 0.0129734870450697 0.00857378274282867 0.0266482436601432 0 0.00801613833679104 0.00939033348024093 0 0 0 0 0 0 0 0 0 0 0.0197197003085059 0.0252816670621871 0 0 0 0.0480968300207462 0 0 0 0 0.0821654179521081 0 0 0 0.0187164961166533 0.010010000156602 0.0100496773939158 0.0146071854137081 0.0157854743848878 0.0151456991616789 0.0207940600792681 0.0132473994394954 0.0159766090462432 0.0281710004407228 0.0181841498746469 0.015326191949616 0.0128288013159425 0 0.0177477302776554 0.0133241218300716 0.0104521379727063 0.0160758426428038 0.00404092219436597 0.0213570761463963 0.0131027909026618 0.0135686011297059 0.00852436612759623 0.0178190063028668 0.00430561142107117 0.0184872190392243 0.00670738105731495 0.00872553110995838 0.00842722235406237 0.0199188892005111 0.00724988981930366 0.00896350014022998 0.015053206342371 0.00957267005267279 0.00675332202346094 0.0124808229800671 0.0121726545114234 0.0187806669604819 0.00880343763772587 0 0 0.0298783338007666 0.0214344568570717 0.020978404583517 0 0 0.020978404583517 0.0133241218300716 0.0579991185544293 0 0 0.0273884726507027 0.0214344568570717 0 0 0.140855002203614 0 0 0 0 0 0 0
2014.0625 2014 3 0.00904573408647062 0.00769099075994772 0.00569933534927918 0.00509992249357913 0.00914360137952362 0.015352707852643 0.00539772818663484 0.0033310304575179 0.00431503289026388 0.00617527149535677 0.00391263895010039 0.00271621216370605 0.00303380004746245 0.00568291075173082 0.00192199808075107 0 0.0030716044094246 0.00389717397401303 0.00985985015425297 0.00630022374073673 0.00632041676554678 0.00719697091551312 0 0 0.00270875004237719 0.0110165923511206 0 0.0109149632703907 0.00689500010786921 0.019524455750996 0.00694355644665702 0.00995944460025553 0 0.0129734870450697 0.00857378274282867 0 0 0.00801613833679104 0.00939033348024093 0 0 0.020541354488027 0.00948062514832017 0 0.0352137505509035 0 0 0 0 0 0 0.0318059682395257 0.0169997416452638 0 0.0240484150103731 0.0579991185544293 0 0.0379225005932807 0 0 0 0.070427501101807 0 0.0179678362719872 0.0275275004306555 0.0178660931447393 0.0219107781205622 0.0254996124678956 0.0302913983233578 0.0121298683795731 0.0208173419763499 0.0273884726507027 0.0399089172910239 0.0222250720690129 0.015326191949616 0.01466148721822 0.0252008949629469 0.0197197003085059 0.0266482436601432 0.0209042759454127 0.0187551497499377 0.0242455331661958 0.0320356142195945 0.0196541863539926 0.0271372022594119 0.0142072768793271 0.00593966876762227 0.0129168342632135 0.0246496253856324 0.00670738105731495 0.021813827774896 0.0168544447081247 0.00995944460025553 0 0.01792700028046 0.015053206342371 0.00957267005267279 0.0202599660703828 0.0374424689402012 0 0.0469516674012046 0.0176068752754517 0 0.0140855002203614 0 0 0.020978404583517 0.0151690002373123 0 0 0.0133241218300716 0.0773321580725723 0.0229298840796581 0 0 0 0.109553890602811 0.070427501101807 0 0 0.0788788012340238 0 0 0 0.109553890602811 0
2014.08333333333 2014 4 0.00804065252130722 0.00922918891193726 0.0128235045358781 0.0101998449871583 0.00914360137952362 0.0034117128561429 0.0107954563732697 0.00999309137255369 0 0.00617527149535677 0.00782527790020077 0.00543242432741211 0.00910140014238736 0.0113658215034616 0.0115319884845064 0.0034117128561429 0.0122864176376984 0.00584576096101955 0.00657323343616865 0.00315011187036836 0.00632041676554678 0.0179924272887828 0.00454370974850367 0.00966651975907154 0.0108350001695088 0.0220331847022413 0.00689500010786921 0.014553284360521 0.00689500010786921 0 0.013887112893314 0 0.00773321580725723 0 0.00857378274282867 0.0266482436601432 0 0.00801613833679104 0.00939033348024093 0.0142896379047145 0.0133241218300716 0 0.00948062514832017 0.0219107781205622 0 0 0.0224087503505749 0.0281710004407228 0 0 0 0 0 0 0 0 0.0469516674012046 0 0 0 0.0821654179521081 0 0.0129734870450697 0.00973257798065973 0.0162662502544783 0.0200993547878317 0.0146071854137081 0.0206425434263917 0.0166602690778468 0.0121298683795731 0.0264947988789907 0.00912949088356757 0.0117379168503012 0.00808184438873195 0.022989287924424 0.0201595449250525 0.0189006712222102 0.0256356104010577 0.0166551522875895 0.00696809198180422 0.0214344568570717 0.0242455331661958 0.0320356142195945 0.00982709317699632 0.00904573408647062 0.00568291075173082 0.0237586750704891 0.0172224456842847 0.0431368444248568 0.0335369052865747 0.021813827774896 0 0.0298783338007666 0.00724988981930366 0.01792700028046 0.0112899047567782 0.00957267005267279 0.00675332202346094 0 0.0121726545114234 0.00939033348024093 0 0.0509992249357913 0.0140855002203614 0.0448175007011499 0 0.020978404583517 0 0.0266482436601432 0.020978404583517 0.0133241218300716 0 0 0 0.0273884726507027 0 0.0547769453014054 0.0352137505509035 0 0.0469516674012046 0.0394394006170119 0 0 0 0 0.0328661671808433
2014.10416666667 2014 5 0.0120609787819608 0.00615279260795817 0.00712416918659897 0.0101998449871583 0.00457180068976181 0.00852928214035724 0.00359848545775656 0.00166551522875895 0.00215751644513194 0.0102921191589279 0.00978159737525097 0.0108648486548242 0.00910140014238736 0.00568291075173082 0.0134539865652575 0.0034117128561429 0.0215012308659722 0.00194858698700652 0.00328661671808433 0 0.0126408335310936 0.0143939418310262 0.0113592743712592 0.00966651975907154 0.00812625012713157 0.00550829617556032 0.0137900002157384 0.0072766421802605 0.0137900002157384 0 0.00694355644665702 0 0.0115998237108859 0.0129734870450697 0 0.0266482436601432 0.0201221431719448 0.00801613833679104 0 0.0142896379047145 0 0.020541354488027 0.00948062514832017 0.0219107781205622 0.0352137505509035 0 0 0.0140855002203614 0.020978404583517 0.0197197003085059 0 0 0.0169997416452638 0.0352137505509035 0.0240484150103731 0 0 0 0 0.0821654179521081 0 0.070427501101807 0.0518939481802788 0.0104812378253259 0.0187687502936288 0.0178660931447393 0.0204500595791914 0.0267138797282716 0.0196894089101826 0.0173283833993901 0.0113549138052817 0.0228237272089189 0.0117379168503012 0.00606138329154896 0.028098018574296 0.0201595449250525 0.0220507830925785 0.0157757602468048 0.0166551522875895 0.0348404599090211 0.0187551497499377 0.0202046109718299 0.0106785380731982 0.0229298840796581 0.0271372022594119 0.0255730983827887 0.0118793375352445 0.0215280571053558 0.0246496253856324 0.0335369052865747 0.021813827774896 0.0168544447081247 0.0298783338007666 0.0144997796386073 0.0358540005609199 0.0112899047567782 0.0287180101580184 0.0270132880938438 0.0249616459601341 0.0243453090228469 0 0.0176068752754517 0 0.0140855002203614 0 0.0107172284285358 0.0419568091670339 0.0151690002373123 0.0532964873202863 0.0419568091670339 0.0266482436601432 0 0 0.0458597681593162 0 0 0.0547769453014054 0 0 0.0469516674012046 0 0 0 0.0985985015425297 0 0.0164330835904216
2014.125 2014 6 0.00904573408647062 0.0123055852159163 0.0128235045358781 0.00509992249357913 0.0106675349427776 0.00170585642807145 0.00539772818663484 0.00999309137255369 0.00431503289026388 0 0.00195631947505019 0.0108648486548242 0.00606760009492491 0 0 0.0034117128561429 0.0030716044094246 0.00194858698700652 0.00985985015425297 0.00630022374073673 0.00316020838277339 0.0143939418310262 0.00227185487425184 0.00483325987953577 0.013543750211886 0.00550829617556032 0.0137900002157384 0.00363832109013025 0 0.009762227875498 0.00694355644665702 0.00995944460025553 0.00386660790362862 0.0389204611352091 0.00857378274282867 0 0.0100610715859724 0.00801613833679104 0.00939033348024093 0.0285792758094289 0.0133241218300716 0.0410827089760541 0.0189612502966403 0 0 0.0224087503505749 0 0.0281710004407228 0.020978404583517 0 0 0 0.0169997416452638 0 0.0240484150103731 0.0579991185544293 0 0 0.0758450011865613 0 0 0 0 0.0104812378253259 0.010010000156602 0.0223326164309241 0.0146071854137081 0.0121426726037598 0.0227185487425184 0.0173283833993901 0.0208173419763499 0.0273884726507027 0.0164330835904216 0.0161636887774639 0.00766309597480801 0.01466148721822 0.0157505593518418 0.0197197003085059 0.0233172132026253 0.0174202299545106 0.0133965355356698 0.0161636887774639 0.0213570761463963 0.0196541863539926 0.0135686011297059 0.0170487322551925 0.0237586750704891 0.0215280571053558 0.00616240634640811 0.0268295242292598 0.0130882966649376 0.0337088894162495 0 0.00724988981930366 0.00896350014022998 0.0112899047567782 0 0.00675332202346094 0 0.0243453090228469 0.0375613339209637 0.0176068752754517 0.0169997416452638 0 0 0.0214344568570717 0 0.0303380004746245 0 0 0.0133241218300716 0.0386660790362862 0 0 0 0 0.0547769453014054 0 0 0.0469516674012046 0 0 0 0 0 0.0328661671808433
