time year t_step prop_hiv_status_known_3MM18 prop_hiv_status_known_3MM19 prop_hiv_status_known_3MM20 prop_hiv_status_known_3MM21 prop_hiv_status_known_3MM22 prop_hiv_status_known_3MM23 prop_hiv_status_known_3MM24 prop_hiv_status_known_3MM25 prop_hiv_status_known_3MM26 prop_hiv_status_known_3MM27 prop_hiv_status_known_3MM28 prop_hiv_status_known_3MM29 prop_hiv_status_known_3MM30 prop_hiv_status_known_3MM31 prop_hiv_status_known_3MM32 prop_hiv_status_known_3MM33 prop_hiv_status_known_3MM34 prop_hiv_status_known_3MM35 prop_hiv_status_known_3MM36 prop_hiv_status_known_3MM37 prop_hiv_status_known_3MM38 prop_hiv_status_known_3MM39 prop_hiv_status_known_3MM40 prop_hiv_status_known_3MM41 prop_hiv_status_known_3MM42 prop_hiv_status_known_3MM43 prop_hiv_status_known_3MM44 prop_hiv_status_known_3MM45 prop_hiv_status_known_3MM46 prop_hiv_status_known_3MM47 prop_hiv_status_known_3MM48 prop_hiv_status_known_3MM49 prop_hiv_status_known_3MM50 prop_hiv_status_known_3MM51 prop_hiv_status_known_3MM52 prop_hiv_status_known_3MM53 prop_hiv_status_known_3MM54 prop_hiv_status_known_3MM55 prop_hiv_status_known_3MM56 prop_hiv_status_known_3MM57 prop_hiv_status_known_3MM58 prop_hiv_status_known_3MM59 prop_hiv_status_known_3MM60 prop_hiv_status_known_3MM61 prop_hiv_status_known_3MM62 prop_hiv_status_known_3MM63 prop_hiv_status_known_3MM64 prop_hiv_status_known_3MM65 prop_hiv_status_known_3MM66 prop_hiv_status_known_3MM67 prop_hiv_status_known_3MM68 prop_hiv_status_known_3MM69 prop_hiv_status_known_3MM70 prop_hiv_status_known_3MM71 prop_hiv_status_known_3MM72 prop_hiv_status_known_3MM73 prop_hiv_status_known_3MM74 prop_hiv_status_known_3MM75 prop_hiv_status_known_3MM76 prop_hiv_status_known_3MM77 prop_hiv_status_known_3MM78 prop_hiv_status_known_3MM79 prop_hiv_status_known_3MM80 prop_hiv_status_known_3MF18 prop_hiv_status_known_3MF19 prop_hiv_status_known_3MF20 prop_hiv_status_known_3MF21 prop_hiv_status_known_3MF22 prop_hiv_status_known_3MF23 prop_hiv_status_known_3MF24 prop_hiv_status_known_3MF25 prop_hiv_status_known_3MF26 prop_hiv_status_known_3MF27 prop_hiv_status_known_3MF28 prop_hiv_status_known_3MF29 prop_hiv_status_known_3MF30 prop_hiv_status_known_3MF31 prop_hiv_status_known_3MF32 prop_hiv_status_known_3MF33 prop_hiv_status_known_3MF34 prop_hiv_status_known_3MF35 prop_hiv_status_known_3MF36 prop_hiv_status_known_3MF37 prop_hiv_status_known_3MF38 prop_hiv_status_known_3MF39 prop_hiv_status_known_3MF40 prop_hiv_status_known_3MF41 prop_hiv_status_known_3MF42 prop_hiv_status_known_3MF43 prop_hiv_status_known_3MF44 prop_hiv_status_known_3MF45 prop_hiv_status_known_3MF46 prop_hiv_status_known_3MF47 prop_hiv_status_known_3MF48 prop_hiv_status_known_3MF49 prop_hiv_status_known_3MF50 prop_hiv_status_known_3MF51 prop_hiv_status_known_3MF52 prop_hiv_status_known_3MF53 prop_hiv_status_known_3MF54 prop_hiv_status_known_3MF55 prop_hiv_status_known_3MF56 prop_hiv_status_known_3MF57 prop_hiv_status_known_3MF58 prop_hiv_status_known_3MF59 prop_hiv_status_known_3MF60 prop_hiv_status_known_3MF61 prop_hiv_status_known_3MF62 prop_hiv_status_known_3MF63 prop_hiv_status_known_3MF64 prop_hiv_status_known_3MF65 prop_hiv_status_known_3MF66 prop_hiv_status_known_3MF67 prop_hiv_status_known_3MF68 prop_hiv_status_known_3MF69 prop_hiv_status_known_3MF70 prop_hiv_status_known_3MF71 prop_hiv_status_known_3MF72 prop_hiv_status_known_3MF73 prop_hiv_status_known_3MF74 prop_hiv_status_known_3MF75 prop_hiv_status_known_3MF76 prop_hiv_status_known_3MF77 prop_hiv_status_known_3MF78 prop_hiv_status_known_3MF79 prop_hiv_status_known_3MF80
2016.70833333333 2016 34 0.0116283364939143 0.0134272427316849 0.00317062542481465 0.00498357278310611 0.00171695528746589 0.00538889108709256 0.00601111356312799 0.00202457644313686 0.0022705530203404 0.00254397039975312 0.00248541353633169 0 0 0.00706761231058685 0 0 0.0032285604408827 0 0 0.00366715733096487 0 0 0 0 0 0.0045411060406808 0 0 0 0.00549037679494741 0 0 0 0 0.0150666153907859 0 0.0121474586588211 0 0 0.0220862884705839 0 0 0 0.0176690307764671 0 0 0 0 0 0 0.0225999230861789 0 0 0 0.0231380164929927 0 0 0 0 0 0 0 0 0.00390279796267346 0.00822394944461798 0.0108580636056502 0.00861267379059697 0.00853701340590651 0.00655512103005525 0.0081663587622327 0.00509683580090398 0.00227587047472059 0.0108884783496436 0.0029993725083509 0.00266245669234436 0.0102564294744664 0.0032285604408827 0.00290957093624459 0.00323932230901897 0.00624949641611377 0.0127448746584353 0.00691670243918641 0.0081663587622327 0 0.00420691208963503 0.00759216166176321 0 0.00464974494117556 0 0.00555312395831824 0 0 0.00679578106787197 0 0.00883451538823356 0 0.0171999414638175 0.0202457644313686 0 0.0277656197915912 0 0 0 0 0.0121474586588211 0 0.0127867985882328 0 0 0.0340981295686208 0 0.0335102307829549 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2016.72916666667 2016 35 0.0116283364939143 0.0151056480731455 0.00792656356203663 0.0132895274216163 0.0120186870122612 0.00898148514515426 0.00801481808417065 0.00404915288627371 0.0090822120813616 0.00254397039975312 0.00497082707266338 0.008970431009591 0.00704200501960646 0.00706761231058685 0.00757244176134305 0 0.00645712088176539 0 0.0211260150588194 0.00366715733096487 0.00395039305977923 0.00903996923447155 0.00365337102520937 0.00424365367993752 0.00790078611955847 0.0090822120813616 0.0112346438463086 0.00451998461723577 0.0206765253767168 0.0109807535898948 0 0.00859997073190877 0 0 0.0225999230861789 0.0154253443286618 0.0121474586588211 0 0.0297488783481334 0.0110431442352919 0.0252414725378102 0.0170490647843104 0 0.0353380615529342 0.0303686466470529 0 0 0 0 0.0183357866548244 0.0225999230861789 0 0.0485898346352846 0.0388718677082277 0 0 0.0539887051503162 0 0 0 0.0571645113356289 0 0 0.0104074612337959 0.0205598736115449 0.0122153215563565 0.0186607932129601 0.0128055201088598 0.0131102420601105 0.0130661740195723 0.0135915621357439 0.00910348189888235 0.0054442391748218 0.0089981175250527 0.0159747401540662 0.0076923221058498 0.0129142417635308 0.0116382837449783 0.0259145784721518 0.0249979856644551 0.0286759679814794 0.0103750536587796 0.0081663587622327 0.00428104269914401 0.00841382417927006 0 0.00545953198149265 0.0185989797647022 0.0103382626883584 0.00555312395831824 0.0101228822156843 0.00635161237062543 0.0203873432036159 0.013404092313182 0.0176690307764671 0 0.0171999414638175 0 0.0124589319577653 0.0185104131943941 0.0124589319577653 0.0441725769411678 0.0112999615430894 0 0.0121474586588211 0.0131323877392661 0.0255735971764656 0.0159310933230441 0.027374554724104 0.0340981295686208 0.0215954820601265 0.100530692348865 0.0474047167173508 0.0335102307829549 0.0220862884705839 0 0 0 0 0 0 0 0.0647864461803794 0.0809830577254743 0 0
2016.75 2016 36 0.00664476371080815 0.0134272427316849 0.00475593813722198 0.00498357278310611 0.0137356422997271 0.0107777821741851 0.018033340689384 0.0101228822156843 0.011352765101702 0.00763191119925936 0.00745624060899507 0.00598028733972733 0.00469467001307097 0 0.0100965890151241 0.0135915621357439 0.0032285604408827 0.00305596444247073 0.00704200501960646 0.0146686293238595 0 0.0135599538517073 0.00365337102520937 0 0.00790078611955847 0.0136233181220424 0.00561732192315429 0.00451998461723577 0 0.0109807535898948 0 0.00859997073190877 0.00783707010246525 0.0115690082464963 0.00753330769539296 0.0231380164929927 0 0 0 0.0220862884705839 0.0252414725378102 0 0 0.0176690307764671 0.0151843233235264 0.0225999230861789 0.0249178639155305 0 0 0.0183357866548244 0 0 0 0 0 0 0 0 0 0 0 0 0.0563360401568517 0.0130093265422449 0.016447898889236 0.0257879010634192 0.0157899019494278 0.0184968623794641 0.0147490223176243 0.0179659892769119 0.00679578106787197 0.0227587047472059 0.0054442391748218 0.0209956075584563 0.0133122834617218 0.012820536843083 0.0129142417635308 0.0145478546812229 0.0291539007811707 0.0156237410402844 0.0127448746584353 0.017291756097966 0.0204158969055818 0.012843128097432 0.0210345604481751 0.0151843233235264 0.00545953198149265 0.0185989797647022 0.0155073940325376 0.00555312395831824 0.0101228822156843 0.00635161237062543 0.0135915621357439 0.0201061384697729 0.00883451538823356 0 0 0.0269943525751581 0.0124589319577653 0.00925520659719706 0.0373767958732958 0 0 0.041061832086156 0 0.0262647754785322 0.0255735971764656 0 0.013687277362052 0.0511471943529311 0 0.0335102307829549 0 0 0.0220862884705839 0.0396651711308445 0 0 0.0404915288627371 0 0 0 0 0 0 0
2016.77083333333 2016 37 0.0149507183493183 0.0134272427316849 0.0142678144116659 0.00830595463851018 0.00686782114986354 0.00359259405806171 0.0100185226052133 0.00607372932941057 0.0068116590610212 0 0.00497082707266338 0 0.00234733500653549 0.00353380615529342 0.00504829450756203 0.010193671601808 0.0290570439679443 0 0.00704200501960646 0.00366715733096487 0.00790078611955847 0.00903996923447155 0 0.00424365367993752 0.0158015722391169 0.0136233181220424 0.0224692876926171 0.00903996923447155 0.00689217512557228 0.0109807535898948 0 0 0.00783707010246525 0.0115690082464963 0.00753330769539296 0.00771267216433088 0.0242949173176423 0 0 0 0.0126207362689051 0 0.0285822556678145 0 0.0303686466470529 0.0451998461723577 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182130571591428 0.0287838230561629 0.0162870954084753 0.0100481194223631 0.0142283556765109 0.00983268154508288 0.00979963051467924 0.0203873432036159 0.0136552228483235 0.0108884783496436 0.0059987450167018 0.0133122834617218 0.0102564294744664 0.00645712088176539 0.0145478546812229 0.00971796692705691 0.0124989928322275 0.0127448746584353 0.017291756097966 0.00408317938111635 0.012843128097432 0.00841382417927006 0.0113882424926448 0.0163785959444779 0.00464974494117556 0.0206765253767168 0.0111062479166365 0.0151843233235264 0.00635161237062543 0 0.013404092313182 0.00883451538823356 0 0.0257999121957263 0 0 0 0 0.0110431442352919 0.0112999615430894 0.013687277362052 0 0.0131323877392661 0 0 0.027374554724104 0.0170490647843104 0.0215954820601265 0 0 0.0335102307829549 0 0 0 0 0 0 0 0 0 0 0 0.0154253443286618
2016.79166666667 2016 38 0.00996714556621222 0.00839202670730303 0.0126825016992586 0.00996714556621222 0.00858477643732943 0.00538889108709256 0.00200370452104266 0.00809830577254743 0.0068116590610212 0.00254397039975312 0.00497082707266338 0.00598028733972733 0.00938934002614195 0.00706761231058685 0.00252414725378102 0.0169894526696799 0.00968568132264809 0 0.00704200501960646 0.00366715733096487 0.00395039305977923 0 0.00730674205041873 0.00848730735987503 0 0.0045411060406808 0.00561732192315429 0 0.00689217512557228 0.0109807535898948 0 0.00859997073190877 0.0156741402049305 0 0.00753330769539296 0 0 0.0246024479165998 0 0.0110431442352919 0.0126207362689051 0.0340981295686208 0 0 0.0151843233235264 0 0 0.0220862884705839 0 0 0 0.0249178639155305 0 0 0 0 0 0.0269943525751581 0 0 0 0 0.0140840100392129 0.0156111918506938 0.0137065824076966 0.0135725795070627 0.0186607932129601 0.0199196979471152 0.00819390128756907 0.0114329022671258 0.00509683580090398 0.0159310933230441 0.0136105979370545 0.0029993725083509 0.00798737007703308 0.012820536843083 0 0.00581914187248917 0.00971796692705691 0.0124989928322275 0.00637243732921765 0.0242084585371525 0.0081663587622327 0.00428104269914401 0.0126207362689051 0 0.00545953198149265 0.0232487247058778 0.0103382626883584 0.00555312395831824 0.0202457644313686 0 0.0203873432036159 0 0.00883451538823356 0.0175098503190215 0 0.0337429407189476 0.00622946597888264 0 0.0124589319577653 0 0.0112999615430894 0 0.0121474586588211 0 0.0255735971764656 0.0159310933230441 0 0.0340981295686208 0 0 0 0.0167551153914774 0 0 0 0 0 0 0 0 0 0 0.107977410300632 0
2016.8125 2016 39 0.0166119092770204 0.0100704320487636 0.00792656356203663 0.0116283364939143 0.00858477643732943 0.0107777821741851 0.00400740904208532 0.014172035101958 0.0022705530203404 0 0.00248541353633169 0.00598028733972733 0.00234733500653549 0.00353380615529342 0.00252414725378102 0.00679578106787197 0.00645712088176539 0.00916789332741218 0.00704200501960646 0.00733431466192975 0 0.0135599538517073 0.00730674205041873 0.00424365367993752 0.00395039305977923 0.0045411060406808 0.0224692876926171 0 0.00689217512557228 0 0.00830595463851018 0 0.00783707010246525 0 0.0225999230861789 0.00771267216433088 0 0.0123012239582999 0.00991629278271114 0 0.0252414725378102 0 0.0142911278339072 0.0176690307764671 0 0 0 0 0.0269943525751581 0 0.0225999230861789 0 0.0242949173176423 0.0388718677082277 0 0 0 0.0269943525751581 0 0 0 0 0 0.0169121245049183 0.0150772406484663 0.014929837457769 0.0143544563176616 0.0142283556765109 0.0213041433476796 0.0146994457720189 0.0237852337375519 0.0182069637977647 0.0081663587622327 0.0149968625417545 0.0106498267693774 0.0102564294744664 0.0193713626452962 0.00872871280873375 0.00647864461803794 0.0218732374563982 0.0127448746584353 0.0103750536587796 0.0081663587622327 0.00428104269914401 0.00420691208963503 0.0151843233235264 0.0218381279259706 0 0.0103382626883584 0.00555312395831824 0.0202457644313686 0.0317580618531272 0.0135915621357439 0.0201061384697729 0.0265035461647007 0.0262647754785322 0.00859997073190877 0.0269943525751581 0.00622946597888264 0.00925520659719706 0.0124589319577653 0 0.0112999615430894 0.013687277362052 0.0242949173176423 0 0.0127867985882328 0.0637243732921765 0.027374554724104 0.0340981295686208 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0809830577254743 0 0
2016.83333333333 2016 40 0.0215954820601265 0.0234976747804485 0.0412181305225905 0.0249178639155305 0.0291882398869201 0.0143703762322468 0.0200370452104266 0.0101228822156843 0.0158938711423828 0.0279836743972843 0.0223687218269852 0.026911293028773 0.0140840100392129 0.00353380615529342 0.0176690307764671 0.00339789053393598 0.0129142417635308 0.0183357866548244 0.0316890225882291 0.0110014719928946 0.0118511791793377 0.0135599538517073 0.00730674205041873 0.0212182683996876 0.0316031444782339 0.0090822120813616 0.0168519657694629 0.00903996923447155 0.0206765253767168 0 0.0166119092770204 0.0257999121957263 0 0.034707024739489 0.0150666153907859 0.00771267216433088 0.0121474586588211 0.0246024479165998 0 0.0110431442352919 0.0504829450756203 0.0170490647843104 0.0142911278339072 0 0 0 0.0249178639155305 0.0220862884705839 0 0.0183357866548244 0 0 0.0242949173176423 0 0.0462760329859853 0 0 0 0.0883451538823356 0.0809830577254743 0 0.277656197915912 0.0140840100392129 0.0299214510471632 0.0397490889823202 0.0366459646690694 0.0258380213717909 0.0313023824883239 0.0409695064378453 0.039198522058717 0.0305810148054239 0.0182069637977647 0.0408317938111635 0.0389918426085617 0.0346119370004767 0.0307692884233992 0.0355141648497097 0.0378244221711796 0.0291539007811707 0.0218732374563982 0.0159310933230441 0.0242084585371525 0.0326654350489308 0.0428104269914402 0.0631036813445254 0.0531451316323425 0.00545953198149265 0.0139492348235267 0.0155073940325376 0.0388718677082277 0.0151843233235264 0.0127032247412509 0.0339789053393598 0.00670204615659098 0.0353380615529342 0.0350197006380429 0.0257999121957263 0.0337429407189476 0.0186883979366479 0 0 0.0220862884705839 0.0225999230861789 0.041061832086156 0.0242949173176423 0.0131323877392661 0.0383603957646983 0.0637243732921765 0.041061832086156 0.0170490647843104 0 0 0 0.0167551153914774 0.0220862884705839 0.0396651711308445 0.0607372932941057 0.0373767958732958 0 0.0883451538823356 0 0 0 0.0809830577254743 0 0.0617013773146471
2016.85416666667 2016 41 0.00830595463851018 0.0151056480731455 0.0206090652612952 0.00498357278310611 0.0137356422997271 0.0197592673193394 0.012022227126256 0.0182211879882317 0.0136233181220424 0.00254397039975312 0.00745624060899507 0.017940862019182 0.0140840100392129 0.00706761231058685 0.00757244176134305 0.0135915621357439 0.0161428022044135 0.0152798222123536 0.0176050125490161 0.0110014719928946 0.0237023583586754 0.0225999230861789 0.00365337102520937 0.00848730735987503 0.0118511791793377 0.0181644241627232 0.0224692876926171 0 0.0137843502511446 0.0109807535898948 0.0166119092770204 0 0 0.0231380164929927 0.0150666153907859 0.0231380164929927 0 0 0 0 0 0.0340981295686208 0.0142911278339072 0.0176690307764671 0.0151843233235264 0 0.0498357278310611 0.0441725769411678 0 0 0.0225999230861789 0 0 0 0.0231380164929927 0 0 0.0269943525751581 0 0 0 0 0 0.0221158551218163 0.0205598736115449 0.0176443533591815 0.0186607932129601 0.0284567113530217 0.026220484120221 0.0261323480391446 0.0237852337375519 0.0341380571208088 0.0190548371118763 0.0239949800668072 0.037274393692821 0.0333333957920158 0.0258284835270616 0.0232765674899567 0.0291539007811707 0.0312474820805689 0.0127448746584353 0.0207501073175592 0.0244990762866981 0.012843128097432 0.00420691208963503 0.0265725658161712 0.0327571918889559 0.0325482145882289 0.0413530507534337 0.0499781156248641 0.0202457644313686 0.0190548371118763 0 0.0268081846263639 0 0.0437746257975537 0.0257999121957263 0.013497176287579 0 0.0185104131943941 0.0124589319577653 0.0331294327058758 0.0225999230861789 0 0.0242949173176423 0.0131323877392661 0 0 0.013687277362052 0.0340981295686208 0.0647864461803794 0 0.0237023583586754 0.0335102307829549 0.0220862884705839 0 0 0 0 0 0.0971796692705691 0 0 0 0 0.0462760329859853
2016.875 2016 42 0.0166119092770204 0.0167840534146061 0.0206090652612952 0.0215954820601265 0.0171695528746589 0.012574079203216 0.012022227126256 0.00607372932941057 0.022705530203404 0.0101758815990125 0.00745624060899507 0.0149507183493183 0.00704200501960646 0.00353380615529342 0.0126207362689051 0.0135915621357439 0.0225999230861789 0.0152798222123536 0.0105630075294097 0.00366715733096487 0.00395039305977923 0.0135599538517073 0.0146134841008375 0.0127309610398125 0.0118511791793377 0.0136233181220424 0.0168519657694629 0.00451998461723577 0 0.0109807535898948 0 0.0171999414638175 0 0.034707024739489 0.0150666153907859 0.00771267216433088 0.0121474586588211 0.0123012239582999 0.00991629278271114 0 0.0252414725378102 0 0 0 0 0 0.0498357278310611 0.0220862884705839 0 0.0183357866548244 0 0.0249178639155305 0 0 0.0231380164929927 0 0 0 0 0 0 0 0.0140840100392129 0.0299214510471632 0.0219305318523146 0.0176443533591815 0.0129190106858955 0.0184968623794641 0.0245817038627072 0.0163327175244654 0.0322799600723918 0.00910348189888235 0.0054442391748218 0.0149968625417545 0.0159747401540662 0.0205128589489328 0.0290570439679443 0.0320052802986904 0.0129572892360759 0.0187484892483413 0.0191173119876529 0.0345835121959321 0.0163327175244654 0.00856208539828803 0 0.00759216166176321 0.0382167238704485 0.0278984696470533 0.025845656720896 0.0166593718749547 0.0202457644313686 0.0127032247412509 0.0135915621357439 0.0268081846263639 0.0176690307764671 0.0262647754785322 0.0257999121957263 0.0202457644313686 0.0124589319577653 0 0.0249178639155305 0.0220862884705839 0.0564998077154472 0.013687277362052 0 0 0.0127867985882328 0.0318621866460882 0.013687277362052 0.0170490647843104 0 0.0335102307829549 0.0237023583586754 0 0 0.0198325855654223 0 0.0373767958732958 0.0404915288627371 0 0 0 0 0 0 0.0154253443286618
2016.89583333333 2016 43 0.0116283364939143 0.0100704320487636 0.0110971889868513 0.0132895274216163 0.0103017317247953 0.00718518811612341 0.00400740904208532 0.0121474586588211 0.0136233181220424 0.00254397039975312 0.00497082707266338 0.0119605746794547 0.00469467001307097 0 0.00504829450756203 0.00339789053393598 0.00645712088176539 0.00611192888494146 0.00352100250980323 0 0.00395039305977923 0.0135599538517073 0 0 0.00790078611955847 0.0045411060406808 0.00561732192315429 0.00451998461723577 0.00689217512557228 0.00549037679494741 0.0166119092770204 0.00859997073190877 0 0 0.00753330769539296 0.00771267216433088 0.0485898346352846 0.0123012239582999 0 0.0220862884705839 0 0 0.0142911278339072 0 0 0.0225999230861789 0 0 0 0.0366715733096487 0 0 0.0242949173176423 0.0388718677082277 0.0231380164929927 0 0.0539887051503162 0 0.0883451538823356 0 0.0571645113356289 0 0 0.0182130571591428 0.0109652659261573 0.00950080565494391 0.0200962388447263 0.017074026811813 0.00491634077254144 0.0114329022671258 0.00679578106787197 0.0159310933230441 0.0108884783496436 0.0179962350501054 0.00532491338468872 0.0230769663175494 0.0129142417635308 0.0116382837449783 0.00971796692705691 0.0218732374563982 0.0191173119876529 0.0103750536587796 0.0204158969055818 0.0299672988940081 0.0126207362689051 0.0265725658161712 0.0109190639629853 0.0185989797647022 0.0206765253767168 0.0222124958332729 0.00506144110784214 0.0127032247412509 0.00679578106787197 0.0201061384697729 0.0265035461647007 0.0175098503190215 0.0171999414638175 0.013497176287579 0 0.00925520659719706 0.0249178639155305 0.0331294327058758 0.0225999230861789 0 0 0.0131323877392661 0 0 0.013687277362052 0.0170490647843104 0 0.0335102307829549 0.0237023583586754 0.0167551153914774 0 0.0198325855654223 0 0 0 0 0 0 0 0 0 0
